id,timestamp,answer
119,2/3/2025 00:00,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
120,2/3/2025 00:01,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
121,2/3/2025 00:10,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
122,2/3/2025 02:10,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
123,2/3/2025 04:58,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
124,2/3/2025 06:05,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart)"
125,2/3/2025 07:13,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
126,2/3/2025 07:23,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
127,2/3/2025 08:00,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
128,2/3/2025 08:14,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
129,2/3/2025 08:14,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
130,2/3/2025 08:52,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
131,2/3/2025 09:15,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
132,2/3/2025 09:16,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
133,2/3/2025 09:38,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
134,2/3/2025 09:55,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
135,2/3/2025 10:54,"ฮิสโทแกรม (histogram), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ค่าต่ำสุดและค่าสูงสุด"
136,2/3/2025 11:21,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
137,2/3/2025 11:25,"ฮิสโทแกรม (histogram), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
138,2/3/2025 13:02,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
139,2/3/2025 13:04,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot)"
140,2/3/2025 13:05,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
141,2/3/2025 13:12,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
142,2/3/2025 13:12,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
143,2/3/2025 13:12,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
144,2/3/2025 13:12,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
145,2/3/2025 13:21,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
146,2/3/2025 13:40,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
147,2/3/2025 14:14,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
148,2/3/2025 14:30,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
149,2/3/2025 14:59,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
150,2/3/2025 15:09,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
151,2/3/2025 15:09,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
152,2/3/2025 15:25,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
153,2/3/2025 15:30,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot)"
154,2/3/2025 15:31,"แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot)"
155,2/3/2025 15:34,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
156,2/3/2025 16:03,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot)"
157,2/3/2025 16:08,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
158,2/3/2025 16:09,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
159,2/3/2025 16:10,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
160,2/3/2025 16:34,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
161,2/3/2025 16:43,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
162,2/3/2025 16:46,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
163,2/3/2025 17:11,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
164,2/3/2025 17:47,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
165,2/3/2025 18:01,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
166,2/3/2025 18:45,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
167,2/3/2025 19:18,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
168,2/3/2025 19:52,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
169,2/3/2025 20:11,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
170,2/3/2025 20:16,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ค่าต่ำสุดและค่าสูงสุด"
171,2/3/2025 20:29,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
172,2/3/2025 20:38,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
173,2/3/2025 20:43,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
174,2/3/2025 21:02,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
175,2/3/2025 21:08,"แผนภูมิวงกลม (pie chart), ค่าต่ำสุดและค่าสูงสุด"
176,2/3/2025 21:30,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
177,2/3/2025 21:35,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
178,2/3/2025 21:45,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
179,2/3/2025 21:52,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
180,2/3/2025 21:54,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
181,2/3/2025 21:54,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
182,2/3/2025 21:55,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
183,2/3/2025 22:06,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ส่วนเบี่ยงเบนมาตรฐาน"
184,2/3/2025 22:10,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
185,2/3/2025 22:10,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
186,2/3/2025 22:17,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
187,2/3/2025 22:22,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ส่วนเบี่ยงเบนมาตรฐาน"
188,2/3/2025 22:27,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
189,2/3/2025 22:31,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
190,2/3/2025 22:39,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
191,2/3/2025 22:54,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
192,2/3/2025 23:02,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
193,2/3/2025 23:05,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ส่วนเบี่ยงเบนมาตรฐาน"
194,2/3/2025 23:26,"แผนภูมิวงกลม (pie chart), ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
195,2/3/2025 23:29,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ค่าต่ำสุดและค่าสูงสุด"
196,2/3/2025 23:31,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ส่วนเบี่ยงเบนมาตรฐาน"
197,2/3/2025 23:31,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
198,2/3/2025 23:32,"แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot)"
199,2/3/2025 23:48,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
200,2/3/2025 23:49,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
201,2/3/2025 23:57,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
202,2/3/2025 23:59,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
203,2/4/2025 00:01,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
204,2/4/2025 00:20,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
205,2/4/2025 00:35,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
206,2/4/2025 00:49,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
207,2/4/2025 00:56,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
208,2/4/2025 01:02,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
209,2/4/2025 01:25,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
210,2/4/2025 01:25,"แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
211,2/4/2025 01:26,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
212,2/4/2025 01:31,"ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
213,2/4/2025 01:44,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
214,2/4/2025 02:24,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
215,2/4/2025 07:07,"ฮิสโทแกรม (histogram), แผนภูมิวงกลม (pie chart)"
216,2/4/2025 07:56,"แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
217,2/4/2025 09:14,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
218,2/4/2025 09:19,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
219,2/4/2025 09:25,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
220,2/4/2025 10:08,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot), ค่าต่ำสุดและค่าสูงสุด"
221,2/4/2025 10:21,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
222,2/4/2025 11:58,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), แผนภูมิวงกลม (pie chart), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
223,2/4/2025 12:07,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot)"
224,2/4/2025 12:11,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
225,2/4/2025 12:34,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
226,2/4/2025 12:57,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
227,2/4/2025 13:00,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
228,2/4/2025 13:03,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
229,2/4/2025 13:13,"แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
230,2/4/2025 13:14,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
231,2/4/2025 13:15,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot)"
232,2/4/2025 13:31,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
233,2/4/2025 13:49,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
234,2/4/2025 15:08,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
235,2/4/2025 15:20,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
236,2/4/2025 15:31,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
237,2/4/2025 15:34,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
238,2/4/2025 15:35,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
239,2/4/2025 15:38,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
240,2/4/2025 16:06,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
241,2/4/2025 16:14,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
242,2/4/2025 16:14,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
243,2/4/2025 16:31,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
244,2/4/2025 16:35,"ฮิสโทแกรม (histogram), แผนภูมิวงกลม (pie chart)"
245,2/4/2025 17:37,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
